Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
28.0,1,0,3,1.0,30000.0,3,0,0
43.0,0,3,32,16.0,160000.0,2,0,0
27.0,0,1,10,3.0,60000.0,3,3,0
35.0,1,2,8,8.0,85000.0,3,3,0
30.0,0,1,15,5.0,70000.0,0,8,0
26.0,1,2,98,3.0,50000.0,1,2,0
41.0,0,3,32,13.0,140000.0,0,6,0
33.0,1,1,93,6.0,75000.0,4,5,0
27.0,0,0,3,2.0,35000.0,1,0,0
38.0,1,2,16,10.0,110000.0,4,5,0
29.0,0,1,0,4.0,65000.0,2,2,0
46.0,0,3,32,18.0,180000.0,0,6,0
26.0,1,1,10,1.0,35000.0,4,2,0
39.0,1,2,93,11.0,120000.0,2,2,0
32.0,0,1,15,6.0,75000.0,3,4,0
28.0,1,0,3,1.0,30000.0,3,4,0
43.0,0,3,32,16.0,160000.0,2,2,0
27.0,0,1,10,3.0,60000.0,3,0,0
35.0,1,2,8,8.0,85000.0,2,9,0
30.0,0,1,15,5.0,70000.0,2,0,0
26.0,1,2,98,3.0,50000.0,3,3,0
41.0,0,3,32,13.0,140000.0,0,6,0
33.0,1,1,93,6.0,75000.0,2,0,0
27.0,0,0,3,2.0,35000.0,4,5,0
38.0,1,2,16,10.0,110000.0,1,7,0
29.0,0,1,0,4.0,65000.0,4,2,0
46.0,0,3,32,18.0,180000.0,4,0,0
26.0,1,1,10,1.0,35000.0,1,2,0
39.0,1,2,93,11.0,120000.0,2,9,0
32.0,0,1,15,6.0,75000.0,1,2,0
28.0,1,0,3,1.0,30000.0,4,5,0
43.0,0,3,32,16.0,160000.0,4,0,0
27.0,0,1,10,3.0,60000.0,2,2,0
35.0,1,2,8,8.0,85000.0,0,2,0
30.0,0,1,15,5.0,70000.0,4,5,0
26.0,1,2,98,3.0,50000.0,1,0,0
41.0,0,3,32,13.0,140000.0,4,2,0
33.0,1,1,93,6.0,75000.0,2,2,0
27.0,0,0,3,2.0,35000.0,2,2,0
38.0,1,2,16,10.0,110000.0,0,6,0
29.0,0,1,0,4.0,65000.0,0,0,0
46.0,0,3,32,18.0,180000.0,0,2,0
26.0,1,1,10,1.0,35000.0,4,0,0
39.0,1,2,93,11.0,120000.0,0,2,0
32.0,0,1,15,6.0,75000.0,1,7,0
28.0,1,0,3,1.0,30000.0,0,6,0
43.0,0,3,32,16.0,160000.0,0,6,0
27.0,0,1,10,3.0,60000.0,3,4,0
35.0,1,2,8,8.0,85000.0,3,0,0
30.0,0,1,15,5.0,70000.0,3,4,0
26.0,1,2,98,3.0,50000.0,2,9,0
41.0,0,3,32,13.0,140000.0,2,9,0
33.0,1,1,93,6.0,75000.0,4,5,0
27.0,0,0,3,2.0,35000.0,4,2,0
38.0,1,2,16,10.0,110000.0,2,9,0
29.0,0,1,0,4.0,65000.0,3,4,0
46.0,0,3,32,18.0,180000.0,0,2,0
26.0,1,1,10,1.0,35000.0,2,0,0
39.0,1,2,93,11.0,120000.0,3,3,0
32.0,0,1,15,6.0,75000.0,1,2,0
28.0,1,0,3,1.0,30000.0,1,7,0
43.0,0,3,32,16.0,160000.0,2,2,0
27.0,0,1,10,3.0,60000.0,0,2,0
35.0,1,2,8,8.0,85000.0,0,6,0
30.0,0,1,15,5.0,70000.0,0,6,0
26.0,1,2,98,3.0,50000.0,3,0,0
41.0,0,3,32,13.0,140000.0,2,9,0
33.0,1,1,93,6.0,75000.0,2,0,0
27.0,0,0,3,2.0,35000.0,0,0,0
38.0,1,2,16,10.0,110000.0,0,8,0
29.0,0,1,0,4.0,65000.0,2,2,0
46.0,0,3,32,18.0,180000.0,3,0,0
26.0,1,1,10,1.0,35000.0,4,0,0
39.0,1,2,93,11.0,120000.0,4,5,0
32.0,0,1,15,6.0,75000.0,2,9,0
28.0,1,0,3,1.0,30000.0,2,0,0
43.0,0,3,32,16.0,160000.0,4,0,0
27.0,0,1,10,3.0,60000.0,3,3,0
24.0,0,1,0,2.0,55000.0,2,2,0
32.0,1,2,16,7.0,90000.0,0,2,0
45.0,0,3,32,16.0,160000.0,4,2,0
28.0,1,1,98,4.0,60000.0,2,0,0
22.0,0,0,3,1.0,25000.0,1,7,0
29.0,1,2,10,5.0,70000.0,4,2,0
36.0,0,1,15,8.0,100000.0,4,2,0
27.0,1,1,8,3.0,45000.0,0,2,0
42.0,0,3,32,14.0,140000.0,4,2,0
34.0,1,1,93,6.0,75000.0,2,9,0
25.0,0,0,3,2.0,30000.0,1,7,0
39.0,1,2,16,11.0,120000.0,2,9,0
30.0,0,1,0,4.0,65000.0,2,0,0
47.0,0,3,32,19.0,190000.0,4,5,0
25.0,1,1,10,1.0,35000.0,3,3,0
40.0,1,2,93,12.0,130000.0,3,4,0
33.0,0,1,15,7.0,85000.0,4,2,0
29.0,1,0,3,1.0,25000.0,4,2,0
44.0,0,3,32,15.0,150000.0,3,0,0
28.0,0,1,10,3.0,60000.0,4,5,0
36.0,1,2,8,9.0,100000.0,1,2,0
31.0,0,1,15,6.0,75000.0,2,0,0
27.0,1,2,98,3.0,50000.0,4,0,0
42.0,0,3,32,14.0,140000.0,3,3,0
34.0,1,1,93,6.0,75000.0,2,9,0
26.0,0,0,3,2.0,30000.0,3,4,0
39.0,1,2,16,11.0,120000.0,0,0,0
30.0,0,1,0,4.0,65000.0,3,3,0
47.0,0,3,32,19.0,190000.0,4,0,0
25.0,1,1,10,1.0,35000.0,4,5,0
40.0,1,2,93,12.0,130000.0,3,0,0
33.0,0,1,15,7.0,85000.0,0,6,0
29.0,1,0,3,1.0,25000.0,4,5,0
44.0,0,3,32,15.0,150000.0,2,0,0
28.0,0,1,10,3.0,60000.0,3,4,0
36.0,1,2,8,9.0,100000.0,3,4,0
31.0,0,1,15,6.0,75000.0,1,2,0
27.0,1,2,98,3.0,50000.0,1,1,0
42.0,0,3,32,14.0,140000.0,2,0,0
34.0,1,1,93,6.0,75000.0,4,0,0
26.0,0,0,3,2.0,30000.0,1,0,0
39.0,1,2,16,11.0,120000.0,3,3,0
30.0,0,1,0,4.0,65000.0,3,0,0
47.0,0,3,32,19.0,190000.0,4,5,0
25.0,1,1,10,1.0,35000.0,4,2,0
40.0,1,2,93,12.0,130000.0,3,4,0
33.0,0,1,15,7.0,85000.0,2,2,0
29.0,1,0,3,1.0,25000.0,2,2,0
44.0,0,3,32,15.0,150000.0,3,0,0
28.0,0,1,10,3.0,60000.0,1,1,0
36.0,1,2,8,9.0,100000.0,0,2,0
31.0,0,1,15,6.0,75000.0,3,3,0
27.0,1,2,98,3.0,50000.0,2,9,0
42.0,0,3,32,14.0,140000.0,2,9,0
34.0,1,1,93,6.0,75000.0,1,2,0
26.0,0,0,3,2.0,30000.0,4,5,0
39.0,1,2,16,11.0,120000.0,1,1,0
30.0,0,1,0,4.0,65000.0,0,2,0
47.0,0,3,32,19.0,190000.0,2,2,0
25.0,1,1,10,1.0,35000.0,1,1,0
40.0,1,2,93,12.0,130000.0,0,0,0
33.0,0,1,15,7.0,85000.0,2,2,0
29.0,1,0,3,1.0,25000.0,0,0,0
44.0,0,3,32,15.0,150000.0,1,7,0
28.0,0,1,10,3.0,60000.0,3,0,0
36.0,1,2,8,9.0,100000.0,1,0,0
31.0,0,1,15,6.0,75000.0,4,2,0
27.0,1,2,98,3.0,50000.0,4,5,0
42.0,0,3,32,14.0,140000.0,1,0,0
34.0,1,1,93,6.0,75000.0,2,9,0
26.0,0,0,3,2.0,30000.0,4,5,0
39.0,1,2,16,11.0,120000.0,1,0,0
30.0,0,1,0,4.0,65000.0,0,8,0
47.0,0,3,32,19.0,190000.0,2,2,0
25.0,1,1,10,1.0,35000.0,2,2,0
40.0,1,2,93,12.0,130000.0,3,3,0
33.0,0,1,15,7.0,85000.0,1,0,0
29.0,1,0,3,1.0,25000.0,4,5,0
44.0,0,3,32,15.0,150000.0,1,1,0
28.0,0,1,10,3.0,60000.0,4,0,0
36.0,1,2,8,9.0,100000.0,2,2,0
31.0,0,1,15,6.0,75000.0,4,5,0
27.0,1,2,98,3.0,50000.0,1,0,0
42.0,0,3,32,14.0,140000.0,2,9,0
34.0,1,1,93,6.0,75000.0,0,2,0
26.0,0,0,3,2.0,30000.0,1,7,0
39.0,1,2,16,11.0,120000.0,3,4,0
30.0,0,1,0,4.0,65000.0,3,4,0
47.0,0,3,32,19.0,190000.0,0,0,0
25.0,1,1,10,1.0,35000.0,0,2,0
40.0,1,2,93,12.0,130000.0,1,0,0
33.0,0,1,15,7.0,85000.0,0,6,0
29.0,1,0,3,1.0,25000.0,1,0,0
44.0,0,3,32,15.0,150000.0,4,5,0
28.0,0,1,10,3.0,60000.0,3,4,0
36.0,1,2,8,9.0,100000.0,1,2,0
31.0,0,1,15,6.0,75000.0,3,4,0
27.0,1,2,98,3.0,50000.0,4,5,0
42.0,0,3,32,14.0,140000.0,4,0,0
34.0,1,1,93,6.0,75000.0,3,3,0
26.0,0,0,3,2.0,30000.0,0,6,0
39.0,1,2,16,11.0,120000.0,3,0,0
30.0,0,1,0,4.0,65000.0,3,0,0
47.0,0,3,32,19.0,190000.0,4,0,0
25.0,1,1,10,1.0,35000.0,4,0,0
40.0,1,2,93,12.0,130000.0,0,2,0
33.0,0,1,15,7.0,85000.0,1,2,0
29.0,1,0,3,1.0,25000.0,1,7,0
44.0,0,3,32,15.0,150000.0,4,0,0
28.0,0,1,10,3.0,60000.0,0,8,0
36.0,1,2,8,9.0,100000.0,3,4,0
31.0,0,1,15,6.0,75000.0,1,0,0
27.0,1,2,98,3.0,50000.0,4,2,0
42.0,0,3,32,14.0,140000.0,1,7,0
34.0,1,1,93,6.0,75000.0,3,4,0
26.0,0,0,3,2.0,30000.0,2,0,0
39.0,1,2,16,11.0,120000.0,1,7,0
30.0,0,1,0,4.0,65000.0,1,2,0
47.0,0,3,32,19.0,190000.0,4,0,0
25.0,1,1,10,1.0,35000.0,2,0,0
40.0,1,2,93,12.0,130000.0,3,0,0
33.0,0,1,15,7.0,85000.0,4,2,0
29.0,1,0,3,1.0,25000.0,1,0,0
44.0,0,3,32,15.0,150000.0,1,7,0
28.0,0,1,10,3.0,60000.0,3,3,0
31.0,0,1,0,5.0,80000.0,0,8,0
27.0,1,2,16,3.0,60000.0,0,0,0
38.0,0,3,32,12.0,130000.0,3,3,0
29.0,1,1,98,2.0,45000.0,3,4,0
23.0,0,0,3,1.0,25000.0,1,2,0
32.0,1,2,10,7.0,90000.0,1,7,0
44.0,0,1,15,18.0,170000.0,1,1,0
26.0,1,1,8,2.0,40000.0,2,2,0
40.0,0,3,32,15.0,150000.0,0,8,0
33.0,1,1,93,8.0,95000.0,4,5,0
24.0,0,0,3,1.0,25000.0,1,1,0
35.0,1,2,16,10.0,110000.0,2,2,0
29.0,0,1,0,4.0,70000.0,4,5,0
49.0,0,3,32,22.0,220000.0,0,0,0
26.0,1,1,10,2.0,35000.0,1,7,0
41.0,1,2,93,13.0,140000.0,3,4,0
36.0,0,1,15,9.0,110000.0,0,2,0
28.0,1,0,3,1.0,25000.0,3,0,0
43.0,0,3,32,16.0,160000.0,1,0,0
29.0,0,1,10,5.0,80000.0,0,0,0
39.0,1,2,8,11.0,120000.0,2,9,0
32.0,0,1,15,6.0,90000.0,0,2,0
28.0,1,2,98,2.0,45000.0,1,2,0
40.0,0,3,32,15.0,150000.0,0,6,0
33.0,1,1,93,8.0,95000.0,1,1,0
24.0,0,0,3,1.0,25000.0,0,2,0
35.0,1,2,16,10.0,110000.0,4,0,0
29.0,0,1,0,4.0,70000.0,0,8,0
49.0,0,3,32,22.0,220000.0,0,8,0
26.0,1,1,10,2.0,35000.0,1,2,0
41.0,1,2,93,13.0,140000.0,4,0,0
36.0,0,1,15,9.0,110000.0,3,3,0
28.0,1,0,3,1.0,25000.0,3,4,0
43.0,0,3,32,16.0,160000.0,0,6,0
29.0,0,1,10,5.0,80000.0,3,4,0
39.0,1,2,8,11.0,120000.0,3,3,0
32.0,0,1,15,6.0,90000.0,4,5,0
28.0,1,2,98,2.0,45000.0,1,1,0
40.0,0,3,32,15.0,150000.0,1,2,0
33.0,1,1,93,8.0,95000.0,2,2,0
24.0,0,0,3,1.0,25000.0,4,5,0
35.0,1,2,16,10.0,110000.0,4,2,0
29.0,0,1,0,4.0,70000.0,2,2,0
49.0,0,3,32,22.0,220000.0,3,0,0
26.0,1,1,10,2.0,35000.0,3,4,0
41.0,1,2,93,13.0,140000.0,1,7,0
36.0,0,1,15,9.0,110000.0,1,7,0
28.0,1,0,3,1.0,25000.0,4,2,0
43.0,0,3,32,16.0,160000.0,4,5,0
29.0,0,1,10,5.0,80000.0,3,0,0
39.0,1,2,8,11.0,120000.0,1,1,0
32.0,0,1,15,6.0,90000.0,1,7,0
28.0,1,2,98,2.0,45000.0,4,5,0
40.0,0,3,32,15.0,150000.0,4,5,0
33.0,1,1,93,8.0,95000.0,0,0,0
24.0,0,0,3,1.0,25000.0,2,2,0
35.0,1,2,16,10.0,110000.0,0,6,0
29.0,0,1,0,4.0,70000.0,3,4,0
49.0,0,3,32,22.0,220000.0,4,2,0
26.0,1,1,10,2.0,35000.0,4,2,0
41.0,1,2,93,13.0,140000.0,0,2,0
36.0,0,1,15,9.0,110000.0,4,2,0
28.0,1,0,3,1.0,25000.0,0,0,0
43.0,0,3,32,16.0,160000.0,0,8,0
29.0,0,1,10,5.0,80000.0,4,5,0
39.0,1,2,8,11.0,120000.0,3,4,0
32.0,0,1,15,6.0,90000.0,1,0,0
28.0,1,2,98,2.0,45000.0,1,0,0
40.0,0,3,32,15.0,150000.0,2,2,0
33.0,1,1,93,8.0,95000.0,3,4,0
24.0,0,0,3,1.0,25000.0,2,9,0
35.0,1,2,16,10.0,110000.0,1,0,0
29.0,0,1,0,4.0,70000.0,3,0,0
49.0,0,3,32,22.0,220000.0,2,0,0
26.0,1,1,10,2.0,35000.0,3,0,0
41.0,1,2,93,13.0,140000.0,1,1,0
36.0,0,1,15,9.0,110000.0,1,1,0
28.0,1,0,3,1.0,25000.0,1,7,0
43.0,0,3,32,16.0,160000.0,2,9,0
29.0,0,1,10,5.0,80000.0,4,5,0
39.0,1,2,8,11.0,120000.0,3,4,0
32.0,0,1,15,6.0,90000.0,3,0,0
28.0,1,2,98,2.0,45000.0,3,3,0
40.0,0,3,32,15.0,150000.0,1,7,0
33.0,1,1,93,8.0,95000.0,2,0,0
24.0,0,0,3,1.0,25000.0,1,2,0
35.0,1,2,16,10.0,110000.0,1,1,0
29.0,0,1,0,4.0,70000.0,1,2,0
49.0,0,3,32,22.0,220000.0,1,1,0
26.0,1,1,10,2.0,35000.0,2,2,0
41.0,1,2,93,13.0,140000.0,1,0,0
36.0,0,1,15,9.0,110000.0,0,8,0
28.0,1,0,3,1.0,25000.0,2,2,0
43.0,0,3,32,16.0,160000.0,3,0,0
29.0,0,1,10,5.0,80000.0,4,2,0
39.0,1,2,8,11.0,120000.0,3,3,0
32.0,0,1,15,6.0,90000.0,3,0,0
28.0,1,2,98,2.0,45000.0,4,0,0
40.0,0,3,32,15.0,150000.0,1,1,0
33.0,1,1,93,8.0,95000.0,0,2,0
24.0,0,0,3,1.0,25000.0,2,0,0
35.0,1,2,16,10.0,110000.0,1,7,0
29.0,0,1,0,4.0,70000.0,4,2,0
49.0,0,3,32,22.0,220000.0,4,2,0
26.0,1,1,10,2.0,35000.0,4,5,0
41.0,1,2,93,13.0,140000.0,0,8,0
36.0,0,1,15,9.0,110000.0,3,3,0
28.0,1,0,3,1.0,25000.0,2,9,0
43.0,0,3,32,16.0,160000.0,3,3,0
29.0,0,1,10,5.0,80000.0,3,0,0
39.0,1,2,8,11.0,120000.0,2,2,0
32.0,0,1,15,6.0,90000.0,3,0,0
28.0,1,2,98,2.0,45000.0,1,0,0
40.0,0,3,32,15.0,150000.0,2,2,0
33.0,1,1,93,8.0,95000.0,3,3,0
24.0,0,0,3,1.0,25000.0,4,0,0
35.0,1,2,16,10.0,110000.0,4,2,0
29.0,0,1,0,4.0,70000.0,2,9,0
49.0,0,3,32,22.0,220000.0,3,0,0
26.0,1,1,10,2.0,35000.0,4,0,0
41.0,1,2,93,13.0,140000.0,0,6,0
36.0,0,1,15,9.0,110000.0,0,6,0
28.0,1,0,3,1.0,25000.0,2,0,0
43.0,0,3,32,16.0,160000.0,4,2,0
29.0,0,1,10,5.0,80000.0,1,1,0
34.0,0,1,0,6.0,85000.0,2,0,0
31.0,1,2,16,4.0,62000.0,3,3,0
41.0,0,3,32,13.0,138000.0,3,3,0
27.0,1,1,98,2.0,47000.0,3,3,0
25.0,0,0,3,1.0,26000.0,4,5,0
33.0,1,2,10,8.0,95000.0,0,2,0
45.0,0,1,15,19.0,174000.0,2,2,0
28.0,1,1,8,2.0,41000.0,3,4,0
42.0,0,3,32,16.0,162000.0,4,0,0
34.0,1,1,93,9.0,99000.0,2,9,0
23.0,0,0,3,1.0,26000.0,2,0,0
36.0,1,2,16,11.0,117000.0,0,0,0
30.0,0,1,0,5.0,75000.0,4,5,0
50.0,0,3,32,23.0,225000.0,0,2,0
27.0,1,1,10,2.0,36000.0,0,2,0
43.0,1,2,93,14.0,146000.0,1,0,0
37.0,0,1,15,10.0,113000.0,4,2,0
29.0,1,0,3,1.0,26000.0,2,2,0
44.0,0,3,32,17.0,168000.0,1,2,0
30.0,0,1,10,6.0,85000.0,1,2,0
40.0,1,2,8,12.0,122000.0,4,5,0
33.0,0,1,15,7.0,96000.0,4,5,0
29.0,1,2,98,3.0,49000.0,4,2,0
43.0,0,3,32,16.0,162000.0,3,4,0
34.0,1,1,93,9.0,99000.0,0,6,0
23.0,0,0,3,1.0,26000.0,4,2,0
36.0,1,2,16,11.0,117000.0,1,2,0
30.0,0,1,0,5.0,75000.0,1,7,0
50.0,0,3,32,23.0,225000.0,1,1,0
27.0,1,1,10,2.0,36000.0,1,2,0
43.0,1,2,93,14.0,146000.0,4,5,0
37.0,0,1,15,10.0,113000.0,0,2,0
29.0,1,0,3,1.0,26000.0,4,0,0
44.0,0,3,32,17.0,168000.0,2,9,0
30.0,0,1,10,6.0,85000.0,1,7,0
40.0,1,2,8,12.0,122000.0,4,2,0
33.0,0,1,15,7.0,96000.0,1,1,0
29.0,1,2,98,3.0,49000.0,2,9,0
43.0,0,3,32,16.0,162000.0,2,9,0
34.0,1,1,93,9.0,99000.0,0,8,0
23.0,0,0,3,1.0,26000.0,2,0,0
36.0,1,2,16,11.0,117000.0,1,1,0
30.0,0,1,0,5.0,75000.0,4,2,0
50.0,0,3,32,23.0,225000.0,4,5,0
27.0,1,1,10,2.0,36000.0,0,8,0
43.0,1,2,93,14.0,146000.0,0,0,0
37.0,0,1,15,10.0,113000.0,1,0,0
29.0,1,0,3,1.0,26000.0,0,6,0
44.0,0,3,32,17.0,168000.0,1,0,0
30.0,0,1,10,6.0,85000.0,4,2,0
40.0,1,2,8,12.0,122000.0,0,6,0
33.0,0,1,15,7.0,96000.0,4,2,0
29.0,1,2,98,3.0,49000.0,3,3,0
43.0,0,3,32,16.0,162000.0,4,5,0
34.0,1,1,93,9.0,99000.0,4,2,0
23.0,0,0,3,1.0,26000.0,1,1,0
36.0,1,2,16,11.0,117000.0,4,2,0
30.0,0,1,0,5.0,75000.0,1,0,0
50.0,0,3,32,23.0,225000.0,4,5,0
27.0,1,1,10,2.0,36000.0,4,2,0
43.0,1,2,93,14.0,146000.0,4,0,0
37.0,0,1,15,10.0,113000.0,4,2,0
29.0,1,0,3,1.0,26000.0,3,4,0
44.0,0,3,32,17.0,168000.0,0,2,0
30.0,0,1,10,6.0,85000.0,1,0,0
40.0,1,2,8,12.0,122000.0,0,2,0
33.0,0,1,15,7.0,96000.0,0,2,0
29.0,1,2,98,3.0,49000.0,3,4,0
43.0,0,3,32,16.0,162000.0,2,2,0
34.0,1,1,93,9.0,99000.0,3,0,0
23.0,0,0,3,1.0,26000.0,0,6,0
36.0,1,2,16,11.0,117000.0,2,2,0
30.0,0,1,0,5.0,75000.0,3,0,0
50.0,0,3,32,23.0,225000.0,4,0,0
27.0,1,1,10,2.0,36000.0,4,5,0
43.0,1,2,93,14.0,146000.0,1,7,0
37.0,0,1,15,10.0,113000.0,3,0,0
29.0,1,0,3,1.0,26000.0,2,0,0
44.0,0,3,32,17.0,168000.0,2,9,0
30.0,0,1,10,6.0,85000.0,0,0,0
40.0,1,2,8,12.0,122000.0,0,8,0
33.0,0,1,15,7.0,96000.0,3,4,0
29.0,1,2,98,3.0,49000.0,2,2,0
43.0,0,3,32,16.0,162000.0,3,0,0
34.0,1,1,93,9.0,99000.0,0,2,0
23.0,0,0,3,1.0,26000.0,1,1,0
36.0,1,2,16,11.0,117000.0,2,2,0
30.0,0,1,0,5.0,75000.0,2,9,0
50.0,0,3,32,23.0,225000.0,0,0,0
27.0,1,1,10,2.0,36000.0,4,0,0
43.0,1,2,93,14.0,146000.0,2,0,0
37.0,0,1,15,10.0,113000.0,2,9,0
29.0,1,0,3,1.0,26000.0,0,6,0
44.0,0,3,32,17.0,168000.0,2,0,0
30.0,0,1,10,6.0,85000.0,0,0,0
40.0,1,2,8,12.0,122000.0,2,9,0
33.0,0,1,15,7.0,96000.0,3,0,0
29.0,1,2,98,3.0,49000.0,1,1,0
43.0,0,3,32,16.0,162000.0,1,2,0
34.0,1,1,93,9.0,99000.0,3,4,0
23.0,0,0,3,1.0,26000.0,2,0,0
36.0,1,2,16,11.0,117000.0,1,7,0
30.0,0,1,0,5.0,75000.0,0,2,0
50.0,0,3,32,23.0,225000.0,4,0,0
27.0,1,1,10,2.0,36000.0,0,8,0
43.0,1,2,93,14.0,146000.0,0,0,0
37.0,0,1,15,10.0,113000.0,2,9,0
29.0,1,0,3,1.0,26000.0,2,2,0
44.0,0,3,32,17.0,168000.0,1,1,0
30.0,0,1,10,6.0,85000.0,2,0,0
40.0,1,2,8,12.0,122000.0,4,5,0
33.0,0,1,15,7.0,96000.0,3,4,0
29.0,1,2,98,3.0,49000.0,4,2,0
43.0,0,3,32,16.0,162000.0,1,7,0
34.0,1,1,93,9.0,99000.0,1,0,0
23.0,0,0,3,1.0,26000.0,1,1,0
36.0,1,2,16,11.0,117000.0,1,0,0
30.0,0,1,0,5.0,75000.0,0,8,0
50.0,0,3,32,23.0,225000.0,0,6,0
27.0,1,1,10,2.0,36000.0,4,2,0
43.0,1,2,93,14.0,146000.0,1,7,0
37.0,0,1,15,10.0,113000.0,3,0,0
29.0,1,0,3,1.0,26000.0,1,0,0
44.0,0,3,32,17.0,168000.0,0,8,0
30.0,0,1,10,6.0,85000.0,4,5,0
32.0,1,2,10,8.0,95000.0,1,0,0
46.0,0,3,32,18.0,180000.0,0,2,0
28.0,1,1,8,2.0,41000.0,0,6,0
24.0,0,0,3,1.0,26000.0,1,0,0
31.0,1,2,16,5.0,68000.0,0,2,0
39.0,0,1,15,13.0,127000.0,0,2,0
25.0,1,1,98,2.0,47000.0,2,0,0
41.0,0,3,32,15.0,155000.0,2,2,0
35.0,1,1,93,8.0,92000.0,3,3,0
26.0,0,0,3,1.0,26000.0,4,0,0
37.0,1,2,16,12.0,125000.0,4,5,0
29.0,0,1,0,4.0,71000.0,0,8,0
51.0,0,3,32,24.0,240000.0,2,9,0
28.0,1,1,10,2.0,36000.0,2,0,0
44.0,1,2,93,15.0,152000.0,3,4,0
38.0,0,1,15,11.0,119000.0,4,2,0
30.0,1,0,3,1.0,26000.0,1,7,0
45.0,0,3,32,19.0,190000.0,4,2,0
31.0,0,1,10,6.0,85000.0,1,1,0
41.0,1,2,8,13.0,131000.0,0,0,0
34.0,0,1,15,8.0,101000.0,1,0,0
30.0,1,2,98,3.0,49000.0,0,2,0
44.0,0,3,32,18.0,182000.0,1,2,0
35.0,1,1,93,8.0,92000.0,3,4,0
26.0,0,0,3,1.0,26000.0,3,0,0
37.0,1,2,16,12.0,125000.0,3,3,0
29.0,0,1,0,4.0,71000.0,2,9,0
51.0,0,3,32,24.0,240000.0,0,6,0
28.0,1,1,10,2.0,36000.0,1,2,0
44.0,1,2,93,15.0,152000.0,4,0,0
38.0,0,1,15,11.0,119000.0,1,1,0
30.0,1,0,3,1.0,26000.0,3,4,0
45.0,0,3,32,19.0,190000.0,2,2,0
31.0,0,1,10,6.0,85000.0,0,0,0
41.0,1,2,8,13.0,131000.0,1,2,0
34.0,0,1,15,8.0,101000.0,1,7,0
30.0,1,2,98,3.0,49000.0,0,6,0
44.0,0,3,32,18.0,182000.0,1,7,0
35.0,1,1,93,8.0,92000.0,2,0,0
26.0,0,0,3,1.0,26000.0,2,2,0
37.0,1,2,16,12.0,125000.0,2,0,0
29.0,0,1,0,4.0,71000.0,4,0,0
51.0,0,3,32,24.0,240000.0,3,3,0
28.0,1,1,10,2.0,36000.0,1,7,0
44.0,1,2,93,15.0,152000.0,4,0,0
38.0,0,1,15,11.0,119000.0,1,7,0
30.0,1,0,3,1.0,26000.0,4,2,0
45.0,0,3,32,19.0,190000.0,3,3,0
31.0,0,1,10,6.0,85000.0,3,4,0
41.0,1,2,8,13.0,131000.0,3,0,0
34.0,0,1,15,8.0,101000.0,3,3,0
30.0,1,2,98,3.0,49000.0,0,0,0
44.0,0,3,32,18.0,182000.0,4,0,0
35.0,1,1,93,8.0,92000.0,1,2,0
26.0,0,0,3,1.0,26000.0,1,0,0
37.0,1,2,16,12.0,125000.0,0,8,0
29.0,0,1,0,4.0,71000.0,2,2,0
51.0,0,3,32,24.0,240000.0,3,4,0
28.0,1,1,10,2.0,36000.0,0,2,0
44.0,1,2,93,15.0,152000.0,0,8,0
38.0,0,1,15,11.0,119000.0,1,7,0
30.0,1,0,3,1.0,26000.0,0,8,0
45.0,0,3,32,19.0,190000.0,0,8,0
31.0,0,1,10,6.0,85000.0,0,2,0
41.0,1,2,8,13.0,131000.0,0,6,0
34.0,0,1,15,8.0,101000.0,1,7,0
30.0,1,2,98,3.0,49000.0,2,0,0
44.0,0,3,32,18.0,182000.0,0,6,0
35.0,1,1,93,8.0,92000.0,0,8,0
26.0,0,0,3,1.0,26000.0,4,0,0
37.0,1,2,16,12.0,125000.0,0,0,0
29.0,0,1,0,4.0,71000.0,1,0,0
51.0,0,3,32,24.0,240000.0,1,0,0
28.0,1,1,10,2.0,36000.0,3,4,0
44.0,1,2,93,15.0,152000.0,0,0,0
38.0,0,1,15,11.0,119000.0,1,1,0
30.0,1,0,3,1.0,26000.0,3,4,0
45.0,0,3,32,19.0,190000.0,1,1,0
31.0,0,1,10,6.0,85000.0,3,4,0
41.0,1,2,8,13.0,131000.0,2,9,0
34.0,0,1,15,8.0,101000.0,4,0,0
30.0,1,2,98,3.0,49000.0,4,2,0
44.0,0,3,32,18.0,182000.0,4,5,0
35.0,1,1,93,8.0,92000.0,2,2,0
26.0,0,0,3,1.0,26000.0,4,0,0
37.0,1,2,16,12.0,125000.0,3,3,0
29.0,0,1,0,4.0,71000.0,4,2,0
51.0,0,3,32,24.0,240000.0,2,9,0
28.0,1,1,10,2.0,36000.0,4,2,0
44.0,1,2,93,15.0,152000.0,4,0,0
38.0,0,1,15,11.0,119000.0,2,2,0
30.0,1,0,3,1.0,26000.0,0,8,0
45.0,0,3,32,19.0,190000.0,4,2,0
31.0,0,1,10,6.0,85000.0,2,9,0
41.0,1,2,8,13.0,131000.0,4,2,0
34.0,0,1,15,8.0,101000.0,1,7,0
30.0,1,2,98,3.0,49000.0,1,1,0
44.0,0,3,32,18.0,182000.0,3,4,0
35.0,1,1,93,8.0,92000.0,4,0,0
26.0,0,0,3,1.0,26000.0,2,9,0
37.0,1,2,16,12.0,125000.0,3,0,0
29.0,0,1,0,4.0,71000.0,1,2,0
51.0,0,3,32,24.0,240000.0,2,0,0
28.0,1,1,10,2.0,36000.0,2,0,0
44.0,1,2,93,15.0,152000.0,3,3,0
